failure_scenario,variant,failure_probability,concurrency,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F3,V1,0.05,50,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.05,50,P50,10,13.742,14.821000000000002,2.7016428335366616,11.46,16.247,4.786999999999999,9.79,16.721,12.067504423463593,15.41649557653641
F3,V1,0.05,50,P95,10,44.1743,45.132000000000005,9.058355885283182,36.019,50.839,14.82,33.147,58.1,38.55987285503839,49.78872714496161
F3,V1,0.05,50,P99,10,84.8564,87.432,14.38576891854508,78.911,95.85,16.938999999999993,56.321,102.66199999999999,75.9400080476099,93.7727919523901
F3,V1,0.05,50,throughput,10,1349.9886692915359,1347.7732306969842,65.19366797873992,1314.966767360614,1379.5596379316407,64.59287057102665,1258.1931867507521,1490.8288503596052,1309.5812152441495,1390.3961233389223
F3,V1,0.1,10,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,10,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F3,V1,0.1,10,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,10,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,10,RAF,10,1.40328,1.4052,0.013305036640310327,1.396,1.414,0.018000000000000016,1.3756,1.4216,1.3950334528534665,1.4115265471465337
F3,V1,0.1,10,DAF,10,1.40328,1.4052,0.013305036640310327,1.396,1.414,0.018000000000000016,1.3756,1.4216,1.3950334528534665,1.4115265471465337
F3,V1,0.1,10,RRR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,10,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,V1,0.1,10,P50,10,6.0764,5.804,0.7420753480760712,5.67,6.045,0.375,5.468,7.83,5.6164569341050035,6.536343065894996
F3,V1,0.1,10,P95,10,29.308299999999996,28.015499999999996,3.567996544903658,27.05,29.467999999999996,2.4179999999999957,26.178,37.138,27.09683282996066,31.51976717003933
