failure,variant,concurrency,probability,metric,n,mean,median,std,Q1,Q3,IQR,min,max,CI_low,CI_high
F4,V5,50,0.05,RAF,10,1.0497,1.04955,0.0010842303978193877,1.0489,1.0507,0.0018000000000000238,1.0481,1.0515,1.0490279870371622,1.050372012962838
F4,V5,50,0.05,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,V5,50,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,V5,50,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.1,RAF,10,1.0983999999999998,1.0984,0.001953913451967047,1.0966,1.1002,0.0036000000000000476,1.0951,1.1009,1.0971889518956244,1.0996110481043753
F4,V5,50,0.1,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,V5,50,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F4,V5,50,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,V5,50,0.2,RAF,10,1.19992,1.1996,0.0018943189922619589,1.1986,1.2001,0.0014999999999998348,1.1977,1.2041,1.1987458889244293,1.2010941110755708
F4,V5,50,0.2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V0,10,0.01,DER,10,0.010280000000000001,0.010450000000000001,0.0008854377448471462,0.0098,0.011,0.0011999999999999997,0.0087,0.0114,0.0097312,0.010828800000000001
F8,V0,10,0.01,EOER,10,0.9897200000000002,0.98955,0.0008854377448471314,0.989,0.9902,0.0011999999999999789,0.9886,0.9913,0.9891712000000001,0.9902688000000002
F8,V0,10,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.01,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.01,RAF,10,1.04112,1.0418,0.003541750979388612,1.0392,1.044,0.0048000000000001375,1.0348,1.0456,1.0389248,1.0433152
F8,V0,10,0.01,DAF,10,1.04112,1.0418,0.003541750979388612,1.0392,1.044,0.0048000000000001375,1.0348,1.0456,1.0389248,1.0433152
F8,V0,10,0.05,DER,10,0.04868,0.04825,0.0023948092014002107,0.0472,0.0501,0.0029,0.0454,0.0539,0.0471956818789611,0.0501643181210389
F8,V0,10,0.05,EOER,10,0.9513199999999999,0.95175,0.0023948092014001963,0.9499,0.9528,0.0029000000000000137,0.9461,0.9546,0.9498356818789611,0.9528043181210388
F8,V0,10,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.05,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.05,RAF,10,1.19472,1.193,0.009579236805600841,1.1888,1.2004,0.011599999999999833,1.1816,1.2156,1.1887827275158445,1.2006572724841555
F8,V0,10,0.05,DAF,10,1.19472,1.193,0.009579236805600841,1.1888,1.2004,0.011599999999999833,1.1816,1.2156,1.1887827275158445,1.2006572724841555
F8,V0,10,0.1,DER,10,0.10053000000000001,0.10075,0.002246008805760912,0.0995,0.1024,0.0029,0.0965,0.1034,0.09913790931968416,0.10192209068031585
F8,V0,10,0.1,EOER,10,0.89947,0.8992500000000001,0.002246008805760911,0.8976,0.9005,0.0029000000000000137,0.8966,0.9035,0.8980779093196841,0.9008620906803159
F8,V0,10,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.1,RAF,10,1.4021199999999998,1.403,0.00898403522304368,1.398,1.4096,0.011600000000000055,1.386,1.4136,1.3965516372787363,1.4076883627212633
F8,V0,10,0.1,DAF,10,1.4021199999999998,1.403,0.00898403522304368,1.398,1.4096,0.011600000000000055,1.386,1.4136,1.3965516372787363,1.4076883627212633
F8,V0,10,0.2,DER,10,0.20063,0.2009,0.005868948419909272,0.2005,0.2015,0.0010000000000000009,0.1899,0.2134,0.19699238808251593,0.20426761191748408
F8,V0,10,0.2,EOER,10,0.79937,0.7991,0.005868948419909286,0.7985,0.7995,0.0010000000000000009,0.7866,0.8101,0.7957323880825159,0.8030076119174842
F8,V0,10,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,10,0.2,RAF,10,1.8025200000000001,1.8035999999999999,0.023475793679637074,1.802,1.806,0.0040000000000000036,1.7596,1.8536,1.7879695523300638,1.8170704476699364
F8,V0,10,0.2,DAF,10,1.8025200000000001,1.8035999999999999,0.023475793679637074,1.802,1.806,0.0040000000000000036,1.7596,1.8536,1.7879695523300638,1.8170704476699364
F8,V0,50,0.01,DER,10,0.009969999999999998,0.0097,0.0009117138927438929,0.0093,0.0104,0.0011000000000000003,0.0091,0.0119,0.009404913874804122,0.010535086125195874
F8,V0,50,0.01,EOER,10,0.99003,0.9903,0.0009117138927438987,0.9896,0.9907,0.0010999999999999899,0.9881,0.9909,0.9894649138748041,0.9905950861251959
F8,V0,50,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.01,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.01,RAF,10,1.0398800000000001,1.0388,0.003646855570975606,1.0372,1.0416,0.0044000000000001815,1.0364,1.0476,1.0376196554992165,1.0421403445007837
F8,V0,50,0.01,DAF,10,1.0398800000000001,1.0388,0.003646855570975606,1.0372,1.0416,0.0044000000000001815,1.0364,1.0476,1.0376196554992165,1.0421403445007837
F8,V0,50,0.05,DER,10,0.050519999999999995,0.0505,0.0020394988491184685,0.0486,0.0517,0.0031000000000000055,0.048,0.0547,0.04925590551689273,0.05178409448310726
F8,V0,50,0.05,EOER,10,0.94948,0.9495,0.0020394988491184538,0.9483,0.9514,0.0030999999999999917,0.9453,0.952,0.9482159055168927,0.9507440944831073
F8,V0,50,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.05,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.05,RAF,10,1.20208,1.202,0.008157995396473924,1.1944,1.2068,0.012400000000000189,1.192,1.2188,1.197023622067571,1.2071363779324291
F8,V0,50,0.05,DAF,10,1.20208,1.202,0.008157995396473924,1.1944,1.2068,0.012400000000000189,1.192,1.2188,1.197023622067571,1.2071363779324291
F8,V0,50,0.1,DER,10,0.09892,0.09864999999999999,0.0023155512902498575,0.0969,0.1002,0.0032999999999999974,0.0964,0.1036,0.09748480644123828,0.10035519355876171
F8,V0,50,0.1,EOER,10,0.90108,0.90135,0.002315551290249857,0.8998,0.9031,0.0032999999999999696,0.8964,0.9036,0.8996448064412382,0.9025151935587618
F8,V0,50,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.1,RAF,10,1.39568,1.3946,0.009262205160999465,1.3876,1.4008,0.0132000000000001,1.3856,1.4144,1.3899392257649532,1.4014207742350469
F8,V0,50,0.1,DAF,10,1.39568,1.3946,0.009262205160999465,1.3876,1.4008,0.0132000000000001,1.3856,1.4144,1.3899392257649532,1.4014207742350469
F8,V0,50,0.2,DER,10,0.19743999999999998,0.19935,0.004919168854819092,0.197,0.2001,0.0030999999999999917,0.1841,0.2004,0.19439106755586663,0.20048893244413332
F8,V0,50,0.2,EOER,10,0.80256,0.80065,0.004919168854819086,0.7999,0.803,0.0030999999999999917,0.7996,0.8159,0.7995110675558668,0.8056089324441333
F8,V0,50,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V0,50,0.2,RAF,10,1.78976,1.7974,0.01967667541927641,1.788,1.8004,0.012399999999999967,1.7364,1.8016,1.7775642702234666,1.8019557297765334
F8,V0,50,0.2,DAF,10,1.78976,1.7974,0.01967667541927641,1.788,1.8004,0.012399999999999967,1.7364,1.8016,1.7775642702234666,1.8019557297765334
F8,V1,10,0.01,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.01,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,10,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.01,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.01,RAF,10,1.041,1.041,0.0025733678754158245,1.0388,1.0432,0.0043999999999999595,1.038,1.0452,1.0394050100662107,1.0425949899337892
F8,V1,10,0.01,DAF,10,1.041,1.041,0.0025733678754158245,1.0388,1.0432,0.0043999999999999595,1.038,1.0452,1.0394050100662107,1.0425949899337892
F8,V1,10,0.05,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.05,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,10,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.05,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.05,RAF,10,1.1975599999999997,1.1985999999999999,0.009168933053160192,1.19,1.2,0.010000000000000009,1.1856,1.2156,1.1918770364163285,1.203242963583671
F8,V1,10,0.05,DAF,10,1.1975599999999997,1.1985999999999999,0.009168933053160192,1.19,1.2,0.010000000000000009,1.1856,1.2156,1.1918770364163285,1.203242963583671
F8,V1,10,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,10,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.1,RAF,10,1.40424,1.4058000000000002,0.011628623688506293,1.396,1.4148,0.01880000000000015,1.3828,1.4164,1.3970325043659009,1.411447495634099
F8,V1,10,0.1,DAF,10,1.40424,1.4058000000000002,0.011628623688506293,1.396,1.4148,0.01880000000000015,1.3828,1.4164,1.3970325043659009,1.411447495634099
F8,V1,10,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,10,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,10,0.2,RAF,10,1.8024799999999999,1.8018,0.01877568167130618,1.7904,1.8196,0.029200000000000115,1.7756,1.83,1.7908427119340935,1.8141172880659062
F8,V1,10,0.2,DAF,10,1.8024799999999999,1.8018,0.01877568167130618,1.7904,1.8196,0.029200000000000115,1.7756,1.83,1.7908427119340935,1.8141172880659062
F8,V1,50,0.01,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.01,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,50,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.01,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.01,RAF,10,1.03888,1.0390000000000001,0.004952395604373905,1.0356,1.0424,0.006799999999999917,1.03,1.0472,1.0358104734031306,1.0419495265968695
F8,V1,50,0.01,DAF,10,1.03888,1.0390000000000001,0.004952395604373905,1.0356,1.0424,0.006799999999999917,1.03,1.0472,1.0358104734031306,1.0419495265968695
F8,V1,50,0.05,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.05,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,50,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.05,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.05,RAF,10,1.2007999999999999,1.1996,0.007406903686576594,1.1988,1.2076,0.008799999999999919,1.1856,1.2104,1.1962091535324202,1.2053908464675795
F8,V1,50,0.05,DAF,10,1.2007999999999999,1.1996,0.007406903686576594,1.1988,1.2076,0.008799999999999919,1.1856,1.2104,1.1962091535324202,1.2053908464675795
F8,V1,50,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,50,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.1,RAF,10,1.3984,1.3994,0.011949523467950966,1.3924,1.4076,0.01519999999999988,1.3772,1.4152,1.3909936086219776,1.4058063913780225
F8,V1,50,0.1,DAF,10,1.3984,1.3994,0.011949523467950966,1.3924,1.4076,0.01519999999999988,1.3772,1.4152,1.3909936086219776,1.4058063913780225
F8,V1,50,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V1,50,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.2,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V1,50,0.2,RAF,10,1.8012000000000001,1.7997999999999998,0.02134832806360046,1.7856,1.822,0.03639999999999999,1.7644,1.8332,1.787968169180176,1.8144318308198242
F8,V1,50,0.2,DAF,10,1.8012000000000001,1.7997999999999998,0.02134832806360046,1.7856,1.822,0.03639999999999999,1.7644,1.8332,1.787968169180176,1.8144318308198242
F8,V2,10,0.01,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.01,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.01,UAR,10,0.009510000000000001,0.009600000000000001,0.0013160969231447626,0.0081,0.0106,0.0025000000000000005,0.0077,0.0116,0.008694274675859304,0.010325725324140698
F8,V2,10,0.01,RAF,10,1.03804,1.0384,0.00526438769257905,1.0324,1.0424,0.010000000000000009,1.0308,1.0464,1.0347770987034373,1.0413029012965629
F8,V2,10,0.01,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.05,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.05,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.05,UAR,10,0.05021,0.04995,0.0014760683513231284,0.0494,0.0513,0.001899999999999999,0.0476,0.0529,0.04929512335743494,0.051124876642565056
F8,V2,10,0.05,RAF,10,1.20084,1.1998000000000002,0.005904273405292547,1.1976,1.2052,0.007600000000000051,1.1904,1.2116,1.1971804934297396,1.2044995065702602
F8,V2,10,0.05,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.1,UAR,10,0.10019,0.10095000000000001,0.002119460098966507,0.0985,0.1012,0.002699999999999994,0.0962,0.1034,0.09887634502077432,0.10150365497922569
F8,V2,10,0.1,RAF,10,1.4007600000000002,1.4038,0.00847784039586601,1.394,1.4048,0.010800000000000143,1.3848,1.4136,1.3955053800830974,1.406014619916903
F8,V2,10,0.1,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,10,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,10,0.2,UAR,10,0.19909,0.19874999999999998,0.003037707468909191,0.1971,0.2021,0.0050000000000000044,0.1941,0.203,0.1972072094044566,0.20097279059554338
F8,V2,10,0.2,RAF,10,1.7963700000000002,1.795,0.012162972041770435,1.7884,1.8084,0.020000000000000018,1.7764,1.812,1.7888313118252874,1.803908688174713
F8,V2,10,0.2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.01,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.01,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.01,UAR,10,0.00907,0.00875,0.000856413711032492,0.0086,0.0098,0.0011999999999999997,0.0076,0.0105,0.00853918928253305,0.00960081071746695
F8,V2,50,0.01,RAF,10,1.0362799999999999,1.035,0.003425654844129984,1.0344,1.0392,0.0047999999999999154,1.0304,1.042,1.034156757130132,1.0384032428698677
F8,V2,50,0.01,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.05,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.05,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.05,UAR,10,0.05059999999999999,0.0504,0.002048305532764962,0.0494,0.0527,0.0032999999999999974,0.047,0.0536,0.04933044707781745,0.05186955292218253
F8,V2,50,0.05,RAF,10,1.2024000000000001,1.2016,0.00819322213105988,1.1976,1.2108,0.0132000000000001,1.188,1.2144,1.19732178831127,1.2074782116887304
F8,V2,50,0.05,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.1,UAR,10,0.10132000000000001,0.1009,0.0015824032355881976,0.1005,0.1016,0.0010999999999999899,0.0993,0.1046,0.10033921631334938,0.10230078368665063
F8,V2,50,0.1,RAF,10,1.40528,1.4036,0.006329612942352806,1.402,1.4064,0.0044000000000001815,1.3972,1.4184,1.4013568652533976,1.4092031347466025
F8,V2,50,0.1,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.2,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V2,50,0.2,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.2,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V2,50,0.2,UAR,10,0.1998,0.1997,0.00473004580668447,0.1958,0.2034,0.007599999999999996,0.1933,0.2081,0.19686828723553393,0.20273171276446608
F8,V2,50,0.2,RAF,10,1.7991999999999997,1.7988,0.018920183226737903,1.7832,1.8136,0.030400000000000205,1.7732,1.8324,1.7874731489421354,1.810926851057864
F8,V2,50,0.2,DAF,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V3,10,0.01,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.01,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V3,10,0.01,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.01,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.01,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.01,RAF,10,1.04104,1.0418,0.0030299248248833515,1.0396,1.0424,0.0027999999999999137,1.0352,1.0452,1.0391620331371991,1.0429179668628008
F8,V3,10,0.01,DAF,10,1.04104,1.0418,0.0030299248248833515,1.0396,1.0424,0.0027999999999999137,1.0352,1.0452,1.0391620331371991,1.0429179668628008
F8,V3,10,0.05,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.05,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V3,10,0.05,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.05,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.05,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.05,RAF,10,1.19604,1.1956,0.0070941603527909835,1.1928,1.1996,0.006799999999999917,1.1844,1.2072,1.1916429938589486,1.2004370061410514
F8,V3,10,0.05,DAF,10,1.19604,1.1956,0.0070941603527909835,1.1928,1.1996,0.006799999999999917,1.1844,1.2072,1.1916429938589486,1.2004370061410514
F8,V3,10,0.1,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.1,EOER,10,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
F8,V3,10,0.1,LER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.1,RSR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.1,UAR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,V3,10,0.1,RAF,10,1.3983199999999998,1.3976,0.005832628528850048,1.3936,1.4012,0.007600000000000051,1.3912,1.408,1.3947048993842186,1.401935100615781
F8,V3,10,0.1,DAF,10,1.3983199999999998,1.3976,0.005832628528850048,1.3936,1.4012,0.007600000000000051,1.3912,1.408,1.3947048993842186,1.401935100615781
F8,V3,10,0.2,DER,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
