experiment_id,group,workload,variant,downstream_capability,failure_scenario,failure_probability,concurrency,duplicate_fanout,retry_fanout,seed,operations,warmup_operations,DER,EOER,LER,RSR,RAF,DAF,RRR,UAR,P50,P95,P99,throughput,selected_for_fault,reached_fault_hook,fault_injected,logical_operations,total_attempts,total_downstream_calls,total_effects,duplicate_operations,exactly_once_operations,zero_effect_operations,unknown_operations,reconciled_operations,replayed_operations,run_dir,final_validation_status
CREATEORDER_V4_C1_F4_P1_C50_S7008,group_b_ambiguous,create_order,V4,C1,F4,0.01,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0105,1.0,1.0,0.0,16.446,27.327,2015.434,1051.3244248777366,116,10000,0,10000,10105,10000,10000,0,10000,0,0,0,105,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P1_C50_S7008/CREATEORDER_V4_C1_F4_P1_C50_S7008_1788413185641,PASS
CREATEORDER_V4_C1_F4_P1_C50_S7009,group_b_ambiguous,create_order,V4,C1,F4,0.01,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0101,1.0,1.0,0.0,16.144,27.533,2011.76,1049.1120962811997,108,10000,0,10000,10101,10000,10000,0,10000,0,0,0,101,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P1_C50_S7009/CREATEORDER_V4_C1_F4_P1_C50_S7009_1788416682249,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7000,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.2008,1.0,1.0,0.0,11.659,2016.694,2018.9660000000001,23.958769591914848,2007,10000,0,10000,12008,10000,10000,0,10000,0,0,0,2008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7000/CREATEORDER_V4_C1_F4_P20_C10_S7000_1788149644617,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7001,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.202,1.0,1.0,0.0,9.29,2015.69,2018.002,23.85095883438579,1989,10000,0,10000,12020,10000,10000,0,10000,0,0,0,2020,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7001/CREATEORDER_V4_C1_F4_P20_C10_S7001_1788380206121,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7002,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.2015,1.0,1.0,0.0,8.971,2014.851,2017.6390000000001,24.064197505608515,2008,10000,0,10000,12015,10000,10000,0,10000,0,0,0,2015,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7002/CREATEORDER_V4_C1_F4_P20_C10_S7002_1788384691270,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7003,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.2045,1.0,1.0,0.0,8.682,2013.6789999999999,2017.556,23.7072085272978,2004,10000,0,10000,12045,10000,10000,0,10000,0,0,0,2045,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7003/CREATEORDER_V4_C1_F4_P20_C10_S7003_1788388413647,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7004,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.2119,1.0,1.0,0.0,9.471,2015.674,2017.8880000000001,22.815327356134862,2044,10000,0,10000,12119,10000,10000,0,10000,0,0,0,2119,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7004/CREATEORDER_V4_C1_F4_P20_C10_S7004_1788392133902,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7005,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.2026,1.0,1.0,0.0,9.666,2016.664,2019.2340000000002,23.804445063585057,2045,10000,0,10000,12026,10000,10000,0,10000,0,0,0,2026,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7005/CREATEORDER_V4_C1_F4_P20_C10_S7005_1788395669838,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7006,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.2098,1.0,1.0,0.0,9.873,2015.001,2017.367,22.985884720499456,2046,10000,0,10000,12098,10000,10000,0,10000,0,0,0,2098,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7006/CREATEORDER_V4_C1_F4_P20_C10_S7006_1788403496614,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7007,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.2099,1.0,1.0,0.0,9.615,2015.967,2018.0449999999998,22.97676711090275,2068,10000,0,10000,12099,10000,10000,0,10000,0,0,0,2099,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7007/CREATEORDER_V4_C1_F4_P20_C10_S7007_1788408852496,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7008,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.1948,1.0,1.0,0.0,9.48,2015.79,2018.097,24.766826409365873,2018,10000,0,10000,11948,10000,10000,0,10000,0,0,0,1948,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7008/CREATEORDER_V4_C1_F4_P20_C10_S7008_1788413656078,PASS
CREATEORDER_V4_C1_F4_P20_C10_S7009,group_b_ambiguous,create_order,V4,C1,F4,0.2,10,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.2047,1.0,1.0,0.0,9.616,2016.008,2018.054,23.539003934902485,1994,10000,0,10000,12047,10000,10000,0,10000,0,0,0,2047,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C10_S7009/CREATEORDER_V4_C1_F4_P20_C10_S7009_1788417161935,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7000,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.201,1.0,1.0,0.0,15.389,2069.66,3745.182,97.04853930483843,1978,10000,0,10000,12010,10000,10000,0,10000,0,0,0,2010,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7000/CREATEORDER_V4_C1_F4_P20_C50_S7000_1788150106245,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7001,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.1971,1.0,1.0,0.0,14.332,2051.087,3792.213,97.64865371811008,1951,10000,0,10000,11971,10000,10000,0,10000,0,0,0,1971,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7001/CREATEORDER_V4_C1_F4_P20_C50_S7001_1788380669867,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7002,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.1998,1.0,1.0,0.0,12.913,2056.7019999999998,3809.659,97.4665148592037,1964,10000,0,10000,11998,10000,10000,0,10000,0,0,0,1998,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7002/CREATEORDER_V4_C1_F4_P20_C50_S7002_1788385152862,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7003,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.1996,1.0,1.0,0.0,13.963,2064.033,3794.6000000000004,97.38144418329426,1992,10000,0,10000,11996,10000,10000,0,10000,0,0,0,1996,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7003/CREATEORDER_V4_C1_F4_P20_C50_S7003_1788388883734,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7004,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.2022,1.0,1.0,0.0,14.16,3147.136,3798.661,94.06063718381569,1979,10000,0,10000,12022,10000,10000,0,10000,0,0,0,2022,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7004/CREATEORDER_V4_C1_F4_P20_C50_S7004_1788392612204,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7005,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.2031,1.0,1.0,0.0,14.569,2885.385,3795.5029999999997,94.17305628736146,2025,10000,0,10000,12031,10000,10000,0,10000,0,0,0,2031,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7005/CREATEORDER_V4_C1_F4_P20_C50_S7005_1788396136705,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7006,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.198,1.0,1.0,0.0,14.623,2055.786,3771.498,101.1403656379761,2002,10000,0,10000,11980,10000,10000,0,10000,0,0,0,1980,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7006/CREATEORDER_V4_C1_F4_P20_C50_S7006_1788403971828,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7007,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.2066,1.0,1.0,0.0,14.51,2605.8289999999997,3784.468,95.47960772826865,2045,10000,0,10000,12066,10000,10000,0,10000,0,0,0,2066,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7007/CREATEORDER_V4_C1_F4_P20_C50_S7007_1788409329850,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7008,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.1998,1.0,1.0,0.0,13.646,2062.038,3798.549,97.38782366841816,1983,10000,0,10000,11998,10000,10000,0,10000,0,0,0,1998,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7008/CREATEORDER_V4_C1_F4_P20_C50_S7008_1788414108240,PASS
CREATEORDER_V4_C1_F4_P20_C50_S7009,group_b_ambiguous,create_order,V4,C1,F4,0.2,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.2009,1.0,1.0,0.0,15.102,2832.2980000000002,3772.1180000000004,97.49266890369704,1982,10000,0,10000,12009,10000,10000,0,10000,0,0,0,2009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P20_C50_S7009/CREATEORDER_V4_C1_F4_P20_C50_S7009_1788417626935,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7000,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.0498,1.0,1.0,0.0,9.539,37.034,2016.2930000000001,89.43283461716369,499,10000,0,10000,10498,10000,10000,0,10000,0,0,0,498,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7000/CREATEORDER_V4_C1_F4_P5_C10_S7000_1788149203914,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7001,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0451,1.0,1.0,0.0,7.792,16.904,2014.576,98.36188973752662,482,10000,0,10000,10451,10000,10000,0,10000,0,0,0,451,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7001/CREATEORDER_V4_C1_F4_P5_C10_S7001_1788379766528,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7002,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0482,1.0,1.0,0.0,7.654,18.125,2015.0130000000001,93.24820956516336,508,10000,0,10000,10482,10000,10000,0,10000,0,0,0,482,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7002/CREATEORDER_V4_C1_F4_P5_C10_S7002_1788384243757,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7003,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0496,1.0,1.0,0.0,7.966,20.687,2015.6660000000002,90.78105175922084,488,10000,0,10000,10496,10000,10000,0,10000,0,0,0,496,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7003/CREATEORDER_V4_C1_F4_P5_C10_S7003_1788387962352,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7004,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0473,1.0,1.0,0.0,7.76,17.675,2014.98,95.00747143134876,489,10000,0,10000,10473,10000,10000,0,10000,0,0,0,473,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7004/CREATEORDER_V4_C1_F4_P5_C10_S7004_1788391454019,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7005,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.0522,1.0,1.0,0.0,7.517,2005.464,2014.56,87.08576226050579,513,10000,0,10000,10522,10000,10000,0,10000,0,0,0,522,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7005/CREATEORDER_V4_C1_F4_P5_C10_S7005_1788395195921,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7006,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0488,1.0,1.0,0.0,7.71,18.288,2015.07,92.4959721078125,477,10000,0,10000,10488,10000,10000,0,10000,0,0,0,488,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7006/CREATEORDER_V4_C1_F4_P5_C10_S7006_1788403065524,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7007,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0495,1.0,1.0,0.0,7.657,19.631,2015.114,90.95913748083935,515,10000,0,10000,10495,10000,10000,0,10000,0,0,0,495,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7007/CREATEORDER_V4_C1_F4_P5_C10_S7007_1788408393679,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7008,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0502,1.0,1.0,0.0,7.975,2005.091,2016.028,89.86207764314776,501,10000,0,10000,10502,10000,10000,0,10000,0,0,0,502,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7008/CREATEORDER_V4_C1_F4_P5_C10_S7008_1788413219071,PASS
CREATEORDER_V4_C1_F4_P5_C10_S7009,group_b_ambiguous,create_order,V4,C1,F4,0.05,10,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0514,1.0,1.0,0.0,7.57,2005.376,2015.0079999999998,88.48666543636782,503,10000,0,10000,10514,10000,10000,0,10000,0,0,0,514,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C10_S7009/CREATEORDER_V4_C1_F4_P5_C10_S7009_1788416693450,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7000,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7000,10000,1000,0.0,1.0,0.0,0.0,1.053,1.0,1.0,0.0,11.539,2008.086,2156.529,350.56481937161357,499,10000,0,10000,10530,10000,10000,0,10000,0,0,0,530,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7000/CREATEORDER_V4_C1_F4_P5_C50_S7000_1788149327591,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7001,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7001,10000,1000,0.0,1.0,0.0,0.0,1.0524,1.0,1.0,0.0,9.63,2005.368,2086.587,369.87762461911166,508,10000,0,10000,10524,10000,10000,0,10000,0,0,0,524,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7001/CREATEORDER_V4_C1_F4_P5_C50_S7001_1788379885265,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7002,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7002,10000,1000,0.0,1.0,0.0,0.0,1.0505,1.0,1.0,0.0,9.138,2004.565,2135.139,374.19916232033665,528,10000,0,10000,10505,10000,10000,0,10000,0,0,0,505,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7002/CREATEORDER_V4_C1_F4_P5_C50_S7002_1788384361182,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7003,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7003,10000,1000,0.0,1.0,0.0,0.0,1.0484,1.0,1.0,0.0,10.243,70.072,2090.984,380.370882432218,497,10000,0,10000,10484,10000,10000,0,10000,0,0,0,484,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7003/CREATEORDER_V4_C1_F4_P5_C50_S7003_1788388083620,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7004,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7004,10000,1000,0.0,1.0,0.0,0.0,1.0529,1.0,1.0,0.0,10.644,2006.685,2398.7870000000003,366.07830840719157,515,10000,0,10000,10529,10000,10000,0,10000,0,0,0,529,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7004/CREATEORDER_V4_C1_F4_P5_C50_S7004_1788391571135,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7005,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7005,10000,1000,0.0,1.0,0.0,0.0,1.048,1.0,1.0,0.0,9.606,69.406,2082.51,378.3164749817217,475,10000,0,10000,10480,10000,10000,0,10000,0,0,0,480,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7005/CREATEORDER_V4_C1_F4_P5_C50_S7005_1788395322569,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7006,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7006,10000,1000,0.0,1.0,0.0,0.0,1.0492,1.0,1.0,0.0,10.233,130.425,2168.7999999999997,378.742686727967,508,10000,0,10000,10492,10000,10000,0,10000,0,0,0,492,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7006/CREATEORDER_V4_C1_F4_P5_C50_S7006_1788403192424,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7007,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7007,10000,1000,0.0,1.0,0.0,0.0,1.0514,1.0,1.0,0.0,10.519,2005.136,2313.115,371.37422605651454,521,10000,0,10000,10514,10000,10000,0,10000,0,0,0,514,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7007/CREATEORDER_V4_C1_F4_P5_C50_S7007_1788408515406,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7008,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7008,10000,1000,0.0,1.0,0.0,0.0,1.0496,1.0,1.0,0.0,9.941,98.099,2052.73,374.6289307686253,473,10000,0,10000,10496,10000,10000,0,10000,0,0,0,496,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7008/CREATEORDER_V4_C1_F4_P5_C50_S7008_1788413343212,PASS
CREATEORDER_V4_C1_F4_P5_C50_S7009,group_b_ambiguous,create_order,V4,C1,F4,0.05,50,,,7009,10000,1000,0.0,1.0,0.0,0.0,1.0466,1.0,1.0,0.0,10.973,91.115,2096.632,402.259961693318,458,10000,0,10000,10466,10000,10000,0,10000,0,0,0,466,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F4_P5_C50_S7009/CREATEORDER_V4_C1_F4_P5_C50_S7009_1788416818281,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7000,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7000,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,32.078,83.287,101.81099999999999,729.2090769066488,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7000/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7000_1788592314606,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7001,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7001,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,33.809,88.477,104.467,713.162269995908,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7001/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7001_1788592660927,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7002,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7002,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,82.824,155.063,191.591,551.5734418620738,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7002/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7002_1788593009489,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7003,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7003,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,75.125,106.383,122.773,650.0910627249783,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7003/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7003_1788593345407,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7004,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7004,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,31.338,50.161,83.434,662.363646912679,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7004/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7004_1788593706957,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7005,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7005,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,72.274,104.537,120.559,643.3568510207035,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7005/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7005_1788594063750,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7006,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7006,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,62.867000000000004,99.68299999999999,114.087,663.8830866641933,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7006/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7006_1788594429753,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7007,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7007,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,86.832,154.81400000000002,187.226,533.8777456386756,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7007/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7007_1788594792965,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7008,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7008,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,33.466,89.62700000000001,108.471,634.3610245376775,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7008/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7008_1788595140739,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7009,group_c_duplicates,create_order,V4,C1,F5,0.0,50,10,10,7009,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,75.16,105.886,121.774,650.5170227376599,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7009/CREATEORDER_V4_C1_F5_P0_C50_FAN10_S7009_1788595510514,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V4,C1,F5,0.0,50,2,2,7000,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,67.56700000000001,96.702,112.80199999999999,720.8980962364955,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7000/CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7000_1788592281475,PASS
CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7001,group_c_duplicates,create_order,V4,C1,F5,0.0,50,2,2,7001,10000,1000,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,81.038,143.81799999999998,173.873,575.4964195575787,0,0,0,10000,20000,10000,10000,0,10000,0,0,0,10000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7001/CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7001_1788592622822,PASS
