experiment_id,run_dir,DER_delta,EOER_delta,LER_delta,RSR_delta,RAF_delta,DAF_delta,RRR_delta,UAR_delta,P50_delta,P95_delta,P99_delta,throughput_recomputed_from_event_span,throughput_summary,logical_operations_delta,PASS_FAIL
CREATEORDER_V4_C1_F9_P1_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P1_C50_S7009/CREATEORDER_V4_C1_F9_P1_C50_S7009_1788588780138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.3252879607787,1159.0669871988755,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7000/CREATEORDER_V4_C1_F9_P20_C10_S7000_1788579115465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.5512474575366,791.955448729671,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7001/CREATEORDER_V4_C1_F9_P20_C10_S7001_1788579748335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.5075129775969,768.1680883431103,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7002/CREATEORDER_V4_C1_F9_P20_C10_S7002_1788581714527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882.27876128626,780.808601809606,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7003/CREATEORDER_V4_C1_F9_P20_C10_S7003_1788582367153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.2240950623193,672.1616681324199,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7004/CREATEORDER_V4_C1_F9_P20_C10_S7004_1788583509240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.516749602518,465.61090994936177,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7005/CREATEORDER_V4_C1_F9_P20_C10_S7005_1788584167551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.2879125576277,766.8914010004446,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7006/CREATEORDER_V4_C1_F9_P20_C10_S7006_1788584808874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,841.35941872015,754.2492272787605,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7007/CREATEORDER_V4_C1_F9_P20_C10_S7007_1788585455458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.5369065001565,730.7570202034967,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7008/CREATEORDER_V4_C1_F9_P20_C10_S7008_1788586119162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.2109975180697,761.7474316497465,0,PASS
CREATEORDER_V4_C1_F9_P20_C10_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C10_S7009/CREATEORDER_V4_C1_F9_P20_C10_S7009_1788588851699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.9376180558197,635.4626130989199,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7000/CREATEORDER_V4_C1_F9_P20_C50_S7000_1788579128674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1128.890885612346,998.1109608579915,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7001/CREATEORDER_V4_C1_F9_P20_C50_S7001_1788579761924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.1462999629429,909.8903728818001,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7002/CREATEORDER_V4_C1_F9_P20_C50_S7002_1788581733577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.0011269107856,978.9818449141868,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7003/CREATEORDER_V4_C1_F9_P20_C50_S7003_1788582382665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.1098603281599,628.621166505631,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7004/CREATEORDER_V4_C1_F9_P20_C50_S7004_1788583531365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0143122436324,657.9927007637073,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7005/CREATEORDER_V4_C1_F9_P20_C50_S7005_1788584181170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.621343600808,891.7216302126217,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7006/CREATEORDER_V4_C1_F9_P20_C50_S7006_1788584822703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.1837915060014,897.7138614546076,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7007/CREATEORDER_V4_C1_F9_P20_C50_S7007_1788585476440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1049.481571410931,934.0524377424791,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7008/CREATEORDER_V4_C1_F9_P20_C50_S7008_1788586132860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.2734563015106,873.4324621902895,0,PASS
CREATEORDER_V4_C1_F9_P20_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P20_C50_S7009/CREATEORDER_V4_C1_F9_P20_C50_S7009_1788588868029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.5515675098316,1012.2042618191983,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7000/CREATEORDER_V4_C1_F9_P5_C10_S7000_1788579064455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,895.0455287799233,794.0314667348594,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7001/CREATEORDER_V4_C1_F9_P5_C10_S7001_1788579696063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.6556391925155,878.5274383569368,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7002/CREATEORDER_V4_C1_F9_P5_C10_S7002_1788581665662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.7371234511214,638.9843779338458,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7003/CREATEORDER_V4_C1_F9_P5_C10_S7003_1788582289584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.1521907278881,797.347129036945,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7004/CREATEORDER_V4_C1_F9_P5_C10_S7004_1788583428807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.3022302308561,685.290109791073,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7005/CREATEORDER_V4_C1_F9_P5_C10_S7005_1788584115008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.9767474503217,790.1750344451971,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7006/CREATEORDER_V4_C1_F9_P5_C10_S7006_1788584755622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4553014985187,867.4162828169389,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7007/CREATEORDER_V4_C1_F9_P5_C10_S7007_1788585402997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0162296857284,591.4704689510381,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7008/CREATEORDER_V4_C1_F9_P5_C10_S7008_1788586044433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.7705513167477,810.987594316638,0,PASS
CREATEORDER_V4_C1_F9_P5_C10_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C10_S7009/CREATEORDER_V4_C1_F9_P5_C10_S7009_1788588789332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.7572520591748,931.273593080033,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7000/CREATEORDER_V4_C1_F9_P5_C50_S7000_1788579084122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.6321994331245,1136.316878197556,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7001/CREATEORDER_V4_C1_F9_P5_C50_S7001_1788579707996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.716626273353,1051.8388039699146,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7002/CREATEORDER_V4_C1_F9_P5_C50_S7002_1788581681887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.4695697152877,1022.5548174846346,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7003/CREATEORDER_V4_C1_F9_P5_C50_S7003_1788582302687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0068833474153,910.1697215468778,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7004/CREATEORDER_V4_C1_F9_P5_C50_S7004_1788583444014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.9814059141107,754.0931579510016,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7005/CREATEORDER_V4_C1_F9_P5_C50_S7005_1788584133842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.395107816535,1038.9004860210764,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7006/CREATEORDER_V4_C1_F9_P5_C50_S7006_1788584767700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1149.457442792191,1018.3266328299521,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7007/CREATEORDER_V4_C1_F9_P5_C50_S7007_1788585420457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.378594421282,943.8457011889478,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7008/CREATEORDER_V4_C1_F9_P5_C50_S7008_1788586057330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.149578713794,938.2270369023089,0,PASS
CREATEORDER_V4_C1_F9_P5_C50_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C1_F9_P5_C50_S7009/CREATEORDER_V4_C1_F9_P5_C50_S7009_1788588800679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.7483310744346,1158.205667948222,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7000/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7000_1788671252324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.1227279699257,848.6141086457698,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7001/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7001_1788671612551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.4242030235705,915.4603520573895,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7002/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7002_1788671967226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.5155831220586,805.8654761779875,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7003/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7003_1788672352441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.8953324467996,576.7393829514637,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7004/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7004_1788672728636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954.9616360471935,838.3070646515151,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7005/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7005_1788673111012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.7230138909891,728.1524441406588,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7006/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7006_1788673514690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.0338078052432,734.5527519686216,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7007/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7007_1788673909925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,789.5661631454518,702.4148004048121,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7008/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7008_1788674315143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.7079457104713,559.6866931776668,0,PASS
CREATEORDER_V4_C2_F3_P10_C50_CAP_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7009/CREATEORDER_V4_C2_F3_P10_C50_CAP_S7009_1788674693098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.1840702516807,813.7137417035684,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7000/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7000_1788671271773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.994467816911,629.2902738339544,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7001/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7001_1788671624103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.9072646128506,647.1470267485176,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7002/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7002_1788671980253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.9884943936922,621.4699243989367,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7003/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7003_1788672370380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.3249409434957,638.7420963869325,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7004/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7004_1788672741169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,701.188496901921,621.8201574709901,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7005/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7005_1788673132400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.3086825435198,618.1727463027983,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7006/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7006_1788673528930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6017563749166,577.278683382495,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7007/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7007_1788673924780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.5624453922637,586.7692672758113,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7008/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7008_1788674333617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.7596508759569,618.1604104323,0,PASS
CREATEORDER_V4_C2_F8_P10_C50_CAP_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7009/CREATEORDER_V4_C2_F8_P10_C50_CAP_S7009_1788674705986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.9042995682695,604.3624167021215,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7000/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7000_1788671288286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.6078249473687,958.5480635418741,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7001/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7001_1788671640145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.3334636919078,932.6886225461021,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7002/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7002_1788672017932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.7247135085015,601.6304265114292,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7003,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7003/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7003_1788672386639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.7703758226335,851.9426693483515,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7004,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7004/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7004_1788672757856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.20592003912,813.1630268658587,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7005,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7005/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7005_1788673149232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.0336605546686,727.86799160045,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7006,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7006/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7006_1788673546878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.9905993741951,710.874644630811,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7007,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7007/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7007_1788673963456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0781669799261,528.0561226823412,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7008,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7008/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7008_1788674350407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.82692598144,828.5781943231415,0,PASS
CREATEORDER_V5_C0_F3_P10_C50_CAP_S7009,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7009/CREATEORDER_V5_C0_F3_P10_C50_CAP_S7009_1788674723147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0600411736066,798.2021998411095,0,PASS
CREATEORDER_V5_C0_F8_P10_C50_CAP_S7000,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7000/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7000_1788671299353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.8441466554061,917.8939270770594,0,PASS
CREATEORDER_V5_C0_F8_P10_C50_CAP_S7001,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7001/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7001_1788671651528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.9796210055185,858.4524182585449,0,PASS
CREATEORDER_V5_C0_F8_P10_C50_CAP_S7002,/Users/nischithacn/paper3-exactly-once/results/phase6/runs/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7002/CREATEORDER_V5_C0_F8_P10_C50_CAP_S7002_1788672035182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.5745152288837,857.1878009149254,0,PASS
